,0,1,2,3
0,Aroma,7.75,Uniformity,10.0
1,Flavor,7.75,Clean Cup,10.0
2,Aftertaste,7.75,Sweetness,10.0
3,Acidity,7.67,Overall,7.67
4,Body,7.75,Defects,0.0
5,Balance,7.67,Total Cup Points,84.0
