,0,1,2,3
0,Country of Origin,Panama,Number of Bags,200
1,Farm Name,La Santa,Bag Weight,30 kg
2,Lot Number,2-237-05,In-Country Partner,Specialty Coffee Association of Costa Rica
3,Mill,La Santa,Harvest Year,2022 / 2023
4,ICO Number,2-237-05,Grading Date,"April 26th, 2023"
5,Company,Panamerican Coffee Trading,Owner,Rodrigo Soto
6,Altitude,1200,Variety,Catuai
7,Region,Boquete,Status,Completed
8,Producer,La Santa,Processing Method,Washed / Wet
