,0,1,2,3
0,Aroma,7.25,Uniformity,10.0
1,Flavor,7.08,Clean Cup,10.0
2,Aftertaste,6.67,Sweetness,10.0
3,Acidity,6.83,Overall,6.67
4,Body,6.83,Defects,0.0
5,Balance,6.67,Total Cup Points,78.0
