,0,1,2,3
0,Country of Origin,Taiwan,Number of Bags,1
1,Farm Name,好客農埸,Bag Weight,60 kg
2,Lot Number,A34-Northern Taiwan Specialty Coffee Evaluation,In-Country Partner,Taiwan Coffee Laboratory 台灣咖啡研究室
3,Mill,好客農埸,Harvest Year,2021 / 2022
4,ICO Number,,Grading Date,"January 6th, 2023"
5,Company,Taiwu Coffee Cooperative,Owner,Taiwu
6,Altitude,460,Variety,unknown
7,Region,苗栗縣,Status,Completed
8,Producer,彭聰明,Processing Method,Pulped natural / honey
