,0,1,2,3
0,Aroma,8.33,Uniformity,10.0
1,Flavor,8.33,Clean Cup,10.0
2,Aftertaste,8.08,Sweetness,10.0
3,Acidity,8.25,Overall,8.25
4,Body,7.92,Defects,0.0
5,Balance,7.92,Total Cup Points,87.08
