,0,1,2,3
0,Aroma,7.5,Uniformity,10.0
1,Flavor,7.58,Clean Cup,10.0
2,Aftertaste,7.42,Sweetness,10.0
3,Acidity,7.42,Overall,7.42
4,Body,7.25,Defects,0.0
5,Balance,7.42,Total Cup Points,82.0
