,0,1,2,3
0,Aroma,7.42,Uniformity,8.0
1,Flavor,7.5,Clean Cup,8.0
2,Aftertaste,7.33,Sweetness,8.0
3,Acidity,7.5,Overall,7.5
4,Body,7.5,Defects,-2.0
5,Balance,7.25,Total Cup Points,74.0
