,0,1,2,3
0,Aroma,8.0,Uniformity,10.0
1,Flavor,7.92,Clean Cup,10.0
2,Aftertaste,7.67,Sweetness,10.0
3,Acidity,8.0,Overall,7.92
4,Body,7.75,Defects,0.0
5,Balance,7.83,Total Cup Points,85.08
