,0,1,2,3
0,Aroma,7.92,Uniformity,10.0
1,Flavor,7.92,Clean Cup,10.0
2,Aftertaste,7.58,Sweetness,10.0
3,Acidity,7.75,Overall,7.83
4,Body,7.58,Defects,0.0
5,Balance,7.67,Total Cup Points,84.25
