,0,1,2,3
0,Aroma,7.75,Uniformity,10.0
1,Flavor,7.5,Clean Cup,10.0
2,Aftertaste,7.42,Sweetness,10.0
3,Acidity,7.67,Overall,7.5
4,Body,7.58,Defects,0.0
5,Balance,7.5,Total Cup Points,82.92
