,0,1,2,3
0,Aroma,8.25,Uniformity,10.0
1,Flavor,8.25,Clean Cup,10.0
2,Aftertaste,8.17,Sweetness,10.0
3,Acidity,8.0,Overall,8.08
4,Body,7.92,Defects,0.0
5,Balance,8.08,Total Cup Points,86.75
