,0,1,2,3
0,Country of Origin,Honduras,Number of Bags,325
1,Farm Name,Bethel,Bag Weight,69 kg
2,Lot Number,198,In-Country Partner,Instituto Hondureño del Café
3,Mill,CADEXSA,Harvest Year,2022 / 2023
4,ICO Number,13-63-119,Grading Date,"April 25th, 2023"
5,Company,CADEXSA,Owner,CADEXSA
6,Altitude,1450,Variety,Catuai
7,Region,"Los Planes de Santa Maria, La Paz",Status,Completed
8,Producer,Omar Acosta,Processing Method,Washed / Wet
