,0,1,2,3
0,Aroma,7.67,Uniformity,10.0
1,Flavor,7.67,Clean Cup,10.0
2,Aftertaste,7.58,Sweetness,10.0
3,Acidity,7.67,Overall,7.75
4,Body,7.83,Defects,0.0
5,Balance,7.58,Total Cup Points,83.75
