,0,1,2,3
0,Aroma,7.67,Uniformity,10.0
1,Flavor,7.83,Clean Cup,10.0
2,Aftertaste,7.75,Sweetness,10.0
3,Acidity,8.08,Overall,8.33
4,Body,8.25,Defects,0.0
5,Balance,8.25,Total Cup Points,86.17
