,0,1,2,3
0,Aroma,7.92,Uniformity,9.33
1,Flavor,7.75,Clean Cup,10.0
2,Aftertaste,7.67,Sweetness,10.0
3,Acidity,7.75,Overall,7.92
4,Body,7.75,Defects,0.0
5,Balance,8.0,Total Cup Points,84.08
