,0,1,2,3
0,Aroma,7.83,Uniformity,10.0
1,Flavor,7.75,Clean Cup,10.0
2,Aftertaste,7.58,Sweetness,10.0
3,Acidity,7.92,Overall,7.75
4,Body,8.0,Defects,0.0
5,Balance,7.5,Total Cup Points,84.33
